# Force coefficients
# liftDir   : (0.0000e+00 1.0000e+00 0.0000e+00)
# dragDir   : (1.0000e+00 0.0000e+00 0.0000e+00)
# pitchAxis : (4.4208e-01 -6.0854e-02 8.9491e-01)
# magUInf   : 1.0000e+00
# lRef      : 1.0000e+00
# Aref      : 1.0000e+00
# CofR      : (0.0000e+00 0.0000e+00 0.0000e+00)
# Time      	Cm          	Cd          	Cl          	Cl(f)       	Cl(r)       
34.257      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.258      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.259      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.26       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.261      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.262      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.263      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.264      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.265      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.266      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.267      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.268      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.269      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.27       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.271      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.272      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.273      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.274      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.275      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.276      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.277      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.278      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.279      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.28       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.281      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.282      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.283      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.284      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.285      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.286      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.287      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.288      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.289      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.29       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.291      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.292      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.293      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.294      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.295      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.296      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.297      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.298      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.299      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.3        	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.301      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.302      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.303      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.304      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.305      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.306      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.307      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.308      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.309      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.31       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.311      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.312      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.313      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.314      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.315      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.316      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.317      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.318      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.319      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.32       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.321      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.322      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.323      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.324      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.325      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.326      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.327      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.328      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.329      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.33       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.331      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.332      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.333      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.334      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.335      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.336      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.337      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.338      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.339      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.34       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.341      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.342      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.343      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.344      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.345      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.346      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.347      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.348      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.349      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.35       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.351      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.352      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.353      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.354      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.355      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.356      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.357      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.358      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.359      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.36       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.361      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.362      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.363      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.364      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.365      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.366      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.367      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.368      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.369      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.37       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.371      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.372      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.373      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.374      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.375      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.376      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.377      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.378      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.379      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.38       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.381      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.382      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.383      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.384      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.385      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.386      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.387      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.388      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.389      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.39       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.391      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.392      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.393      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.394      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.395      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.396      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.397      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.398      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.399      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.4        	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.401      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.402      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.403      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.404      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.405      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.406      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.407      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.408      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.409      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.41       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.411      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.412      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.413      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.414      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.415      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.416      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.417      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.418      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.419      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.42       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.421      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.422      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.423      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.424      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.425      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.426      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.427      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.428      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.429      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.43       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.431      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.432      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.433      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.434      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.435      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.436      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.437      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.438      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.439      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.44       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.441      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.442      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.443      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.444      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.445      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.446      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.447      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.448      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.449      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.45       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.451      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.452      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.453      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.454      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.455      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.456      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.457      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.458      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.459      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.46       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.461      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.462      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.463      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.464      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.465      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.466      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.467      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.468      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.469      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.47       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.471      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.472      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.473      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.474      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.475      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.476      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.477      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.478      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.479      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.48       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.481      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.482      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.483      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.484      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.485      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.486      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.487      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.488      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.489      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.49       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.491      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.492      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.493      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.494      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.495      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.496      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.497      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.498      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.499      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.5        	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.501      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.502      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.503      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.504      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.505      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.506      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.507      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.508      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.509      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.51       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.511      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.512      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.513      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.514      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.515      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.516      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.517      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.518      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.519      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.52       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.521      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.522      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.523      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.524      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.525      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.526      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.527      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.528      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.529      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.53       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.531      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.532      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.533      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.534      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.535      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.536      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.537      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.538      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.539      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.54       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.541      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.542      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.543      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.544      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.545      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.546      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.547      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.548      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.549      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.55       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.551      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.552      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.553      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.554      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.555      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.556      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.557      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.558      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.559      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.56       	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.561      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
34.562      	7.5590e-02	5.1860e-01	1.0672e+00	6.0919e-01	4.5801e-01
