0.082       	1.8544e-01	-1.0949e-23	1.0518e-01	-5.2589e-02	-5.1606e-02	9.2722e-02	4.0133e-02	1.4531e-01	9.2722e-02	-9.2722e-02	9.8336e-04	1.0419e-01
0.083       	1.8435e-01	-1.0932e-23	1.0997e-01	-5.4987e-02	-5.7663e-02	9.2173e-02	3.7187e-02	1.4716e-01	9.2173e-02	-9.2173e-02	-2.6765e-03	1.1265e-01
0.084       	1.8386e-01	-1.1077e-23	1.2780e-01	-6.3902e-02	-7.0749e-02	9.1930e-02	2.8028e-02	1.5583e-01	9.1930e-02	-9.1930e-02	-6.8470e-03	1.3465e-01
0.085       	1.8473e-01	-1.1390e-23	1.6500e-01	-8.2498e-02	-9.3274e-02	9.2367e-02	9.8691e-03	1.7487e-01	9.2367e-02	-9.2367e-02	-1.0775e-02	1.7577e-01
0.086       	1.8773e-01	-1.1749e-23	2.2082e-01	-1.1041e-01	-1.2305e-01	9.3865e-02	-1.6543e-02	2.0427e-01	9.3865e-02	-9.3865e-02	-1.2644e-02	2.3346e-01
0.087       	1.9250e-01	-1.1931e-23	2.7991e-01	-1.3996e-01	-1.5099e-01	9.6248e-02	-4.3708e-02	2.3620e-01	9.6248e-02	-9.6248e-02	-1.1034e-02	2.9095e-01
0.088       	1.9683e-01	-1.1854e-23	3.1699e-01	-1.5850e-01	-1.6566e-01	9.8413e-02	-6.0084e-02	2.5691e-01	9.8413e-02	-9.8413e-02	-7.1608e-03	3.2415e-01
0.089       	1.9895e-01	-1.1704e-23	3.2732e-01	-1.6366e-01	-1.6783e-01	9.9476e-02	-6.4184e-02	2.6314e-01	9.9476e-02	-9.9476e-02	-4.1721e-03	3.3149e-01
0.09        	2.0017e-01	-1.1541e-23	3.2773e-01	-1.6386e-01	-1.6562e-01	1.0009e-01	-6.3778e-02	2.6395e-01	1.0009e-01	-1.0009e-01	-1.7539e-03	3.2948e-01
0.091       	2.0137e-01	-1.1311e-23	3.2004e-01	-1.6002e-01	-1.5840e-01	1.0068e-01	-5.9336e-02	2.6070e-01	1.0068e-01	-1.0068e-01	1.6173e-03	3.1842e-01
0.092       	2.0246e-01	-1.1012e-23	2.9700e-01	-1.4850e-01	-1.4184e-01	1.0123e-01	-4.7268e-02	2.4973e-01	1.0123e-01	-1.0123e-01	6.6597e-03	2.9034e-01
0.093       	2.0270e-01	-1.0850e-23	2.5234e-01	-1.2617e-01	-1.1359e-01	1.0135e-01	-2.4819e-02	2.2752e-01	1.0135e-01	-1.0135e-01	1.2583e-02	2.3976e-01
0.094       	2.0113e-01	-1.1225e-23	1.9328e-01	-9.6638e-02	-8.0009e-02	1.0057e-01	3.9276e-03	1.9720e-01	1.0057e-01	-1.0057e-01	1.6629e-02	1.7665e-01
0.095       	1.9794e-01	-1.2265e-23	1.4549e-01	-7.2747e-02	-5.6636e-02	9.8970e-02	2.6223e-02	1.7172e-01	9.8970e-02	-9.8970e-02	1.6111e-02	1.2938e-01
0.096       	1.9535e-01	-1.3283e-23	1.3111e-01	-6.5553e-02	-5.2882e-02	9.7675e-02	3.2123e-02	1.6323e-01	9.7675e-02	-9.7675e-02	1.2671e-02	1.1843e-01
0.097       	1.9432e-01	-1.3799e-23	1.3390e-01	-6.6948e-02	-5.6787e-02	9.7161e-02	3.0212e-02	1.6411e-01	9.7161e-02	-9.7161e-02	1.0161e-02	1.2373e-01
0.098       	1.9364e-01	-1.4275e-23	1.4286e-01	-7.1429e-02	-6.3906e-02	9.6820e-02	2.5391e-02	1.6825e-01	9.6820e-02	-9.6820e-02	7.5232e-03	1.3533e-01
0.099       	1.9306e-01	-1.4927e-23	1.6256e-01	-8.1282e-02	-7.7727e-02	9.6531e-02	1.5248e-02	1.7781e-01	9.6531e-02	-9.6531e-02	3.5552e-03	1.5901e-01
0.1         	1.9286e-01	-1.5744e-23	1.9747e-01	-9.8734e-02	-1.0062e-01	9.6432e-02	-2.3016e-03	1.9517e-01	9.6432e-02	-9.6432e-02	-1.8864e-03	1.9935e-01
0.101       	1.9360e-01	-1.6403e-23	2.4439e-01	-1.2220e-01	-1.2963e-01	9.6800e-02	-2.5397e-02	2.1900e-01	9.6800e-02	-9.6800e-02	-7.4287e-03	2.5182e-01
0.102       	1.9546e-01	-1.6489e-23	2.8941e-01	-1.4470e-01	-1.5551e-01	9.7729e-02	-4.6974e-02	2.4243e-01	9.7729e-02	-9.7729e-02	-1.0807e-02	3.0021e-01
0.103       	1.9784e-01	-1.5962e-23	3.1751e-01	-1.5875e-01	-1.6970e-01	9.8921e-02	-5.9833e-02	2.5768e-01	9.8921e-02	-9.8921e-02	-1.0946e-02	3.2845e-01
0.104       	1.9974e-01	-1.5262e-23	3.2592e-01	-1.6296e-01	-1.7209e-01	9.9868e-02	-6.3091e-02	2.6283e-01	9.9868e-02	-9.9868e-02	-9.1268e-03	3.3504e-01
0.105       	2.0112e-01	-1.4604e-23	3.2407e-01	-1.6204e-01	-1.6876e-01	1.0056e-01	-6.1474e-02	2.6260e-01	1.0056e-01	-1.0056e-01	-6.7221e-03	3.3079e-01
0.106       	2.0253e-01	-1.3815e-23	3.1457e-01	-1.5729e-01	-1.6056e-01	1.0127e-01	-5.6020e-02	2.5855e-01	1.0127e-01	-1.0127e-01	-3.2778e-03	3.1785e-01
0.107       	2.0409e-01	-1.2830e-23	2.9355e-01	-1.4677e-01	-1.4487e-01	1.0205e-01	-4.4727e-02	2.4882e-01	1.0205e-01	-1.0205e-01	1.9047e-03	2.9164e-01
0.108       	2.0548e-01	-1.1815e-23	2.5932e-01	-1.2966e-01	-1.2115e-01	1.0274e-01	-2.6920e-02	2.3240e-01	1.0274e-01	-1.0274e-01	8.5160e-03	2.5081e-01
0.109       	2.0605e-01	-1.1195e-23	2.1789e-01	-1.0895e-01	-9.4214e-02	1.0303e-01	-5.9203e-03	2.1197e-01	1.0303e-01	-1.0303e-01	1.4734e-02	2.0316e-01
0.11        	2.0539e-01	-1.1312e-23	1.8174e-01	-9.0869e-02	-7.2584e-02	1.0270e-01	1.1828e-02	1.9357e-01	1.0270e-01	-1.0270e-01	1.8285e-02	1.6345e-01
0.111       	2.0383e-01	-1.2087e-23	1.6137e-01	-8.0686e-02	-6.2410e-02	1.0191e-01	2.1228e-02	1.8260e-01	1.0191e-01	-1.0191e-01	1.8275e-02	1.4310e-01
0.112       	2.0215e-01	-1.3080e-23	1.5757e-01	-7.8784e-02	-6.2921e-02	1.0108e-01	2.2292e-02	1.7986e-01	1.0108e-01	-1.0108e-01	1.5863e-02	1.4170e-01
0.113       	2.0068e-01	-1.4081e-23	1.6419e-01	-8.2093e-02	-6.9765e-02	1.0034e-01	1.8245e-02	1.8243e-01	1.0034e-01	-1.0034e-01	1.2328e-02	1.5186e-01
0.114       	1.9933e-01	-1.5142e-23	1.7907e-01	-8.9533e-02	-8.1735e-02	9.9665e-02	1.0132e-02	1.8920e-01	9.9665e-02	-9.9665e-02	7.7982e-03	1.7127e-01
0.115       	1.9824e-01	-1.6249e-23	2.0233e-01	-1.0116e-01	-9.8773e-02	9.9120e-02	-2.0429e-03	2.0028e-01	9.9120e-02	-9.9120e-02	2.3900e-03	1.9994e-01
0.116       	1.9775e-01	-1.7213e-23	2.3158e-01	-1.1579e-01	-1.1881e-01	9.8873e-02	-1.6918e-02	2.1466e-01	9.8873e-02	-9.8873e-02	-3.0233e-03	2.3461e-01
0.117       	1.9814e-01	-1.7788e-23	2.6079e-01	-1.3039e-01	-1.3748e-01	9.9071e-02	-3.1322e-02	2.2946e-01	9.9071e-02	-9.9071e-02	-7.0834e-03	2.6787e-01
0.118       	1.9935e-01	-1.7864e-23	2.8316e-01	-1.4158e-01	-1.5043e-01	9.9675e-02	-4.1904e-02	2.4126e-01	9.9675e-02	-9.9675e-02	-8.8504e-03	2.9201e-01
0.119       	2.0105e-01	-1.7527e-23	2.9623e-01	-1.4812e-01	-1.5656e-01	1.0052e-01	-4.7592e-02	2.4864e-01	1.0052e-01	-1.0052e-01	-8.4474e-03	3.0468e-01
0.12        	2.0295e-01	-1.6923e-23	3.0111e-01	-1.5055e-01	-1.5703e-01	1.0147e-01	-4.9079e-02	2.5203e-01	1.0147e-01	-1.0147e-01	-6.4765e-03	3.0758e-01
0.121       	2.0498e-01	-1.6115e-23	2.9927e-01	-1.4964e-01	-1.5292e-01	1.0249e-01	-4.7146e-02	2.5213e-01	1.0249e-01	-1.0249e-01	-3.2810e-03	3.0256e-01
0.122       	2.0705e-01	-1.5149e-23	2.9118e-01	-1.4559e-01	-1.4467e-01	1.0353e-01	-4.2064e-02	2.4912e-01	1.0353e-01	-1.0353e-01	9.2403e-04	2.9026e-01
0.123       	2.0893e-01	-1.4124e-23	2.7751e-01	-1.3876e-01	-1.3307e-01	1.0446e-01	-3.4292e-02	2.4322e-01	1.0446e-01	-1.0446e-01	5.6811e-03	2.7183e-01
0.124       	2.1025e-01	-1.3222e-23	2.6071e-01	-1.3035e-01	-1.2026e-01	1.0512e-01	-2.5230e-02	2.3548e-01	1.0512e-01	-1.0512e-01	1.0092e-02	2.5062e-01
0.125       	2.1080e-01	-1.2617e-23	2.4373e-01	-1.2187e-01	-1.0850e-01	1.0540e-01	-1.6465e-02	2.2727e-01	1.0540e-01	-1.0540e-01	1.3361e-02	2.3037e-01
0.126       	2.1062e-01	-1.2342e-23	2.2952e-01	-1.1476e-01	-9.9668e-02	1.0531e-01	-9.4477e-03	2.2007e-01	1.0531e-01	-1.0531e-01	1.5090e-02	2.1443e-01
0.127       	2.0985e-01	-1.2377e-23	2.1884e-01	-1.0942e-01	-9.4084e-02	1.0493e-01	-4.4911e-03	2.1435e-01	1.0493e-01	-1.0493e-01	1.5334e-02	2.0350e-01
