# Force coefficients
# liftDir   : (0.0000e+00 1.0000e+00 0.0000e+00)
# dragDir   : (1.0000e+00 0.0000e+00 0.0000e+00)
# pitchAxis : (4.4208e-01 -6.0854e-02 8.9491e-01)
# magUInf   : 1.0000e+00
# lRef      : 1.0000e+00
# Aref      : 1.0000e+00
# CofR      : (0.0000e+00 0.0000e+00 0.0000e+00)
# Time      	Cm          	Cd          	Cl          	Cl(f)       	Cl(r)       
35.527      	2.0531e-02	1.2092e-01	3.2728e-01	1.8417e-01	1.4311e-01
35.528      	2.0520e-02	1.2090e-01	3.2726e-01	1.8415e-01	1.4311e-01
35.529      	2.0500e-02	1.2086e-01	3.2728e-01	1.8414e-01	1.4314e-01
35.53       	2.0493e-02	1.2084e-01	3.2729e-01	1.8414e-01	1.4315e-01
35.531      	2.0480e-02	1.2082e-01	3.2728e-01	1.8412e-01	1.4316e-01
35.532      	2.0451e-02	1.2078e-01	3.2726e-01	1.8408e-01	1.4318e-01
35.533      	2.0316e-02	1.2063e-01	3.2712e-01	1.8388e-01	1.4324e-01
35.534      	2.0275e-02	1.2059e-01	3.2705e-01	1.8380e-01	1.4325e-01
35.535      	2.0235e-02	1.2056e-01	3.2697e-01	1.8372e-01	1.4325e-01
35.536      	2.0186e-02	1.2052e-01	3.2688e-01	1.8363e-01	1.4326e-01
35.537      	2.0016e-02	1.2039e-01	3.2660e-01	1.8332e-01	1.4328e-01
35.538      	1.9978e-02	1.2035e-01	3.2653e-01	1.8324e-01	1.4329e-01
35.539      	1.9946e-02	1.2032e-01	3.2649e-01	1.8319e-01	1.4330e-01
35.54       	1.9918e-02	1.2029e-01	3.2647e-01	1.8315e-01	1.4332e-01
35.541      	1.9848e-02	1.2019e-01	3.2646e-01	1.8308e-01	1.4338e-01
35.542      	1.9833e-02	1.2017e-01	3.2646e-01	1.8306e-01	1.4340e-01
35.543      	1.9818e-02	1.2015e-01	3.2645e-01	1.8304e-01	1.4341e-01
35.544      	1.9794e-02	1.2013e-01	3.2643e-01	1.8301e-01	1.4342e-01
35.545      	1.9683e-02	1.2001e-01	3.2636e-01	1.8286e-01	1.4350e-01
35.546      	1.9645e-02	1.1998e-01	3.2632e-01	1.8280e-01	1.4352e-01
35.547      	1.9602e-02	1.1994e-01	3.2626e-01	1.8273e-01	1.4353e-01
35.548      	1.9550e-02	1.1990e-01	3.2620e-01	1.8265e-01	1.4355e-01
35.549      	1.9407e-02	1.1978e-01	3.2605e-01	1.8243e-01	1.4362e-01
35.55       	1.9382e-02	1.1975e-01	3.2602e-01	1.8239e-01	1.4363e-01
35.551      	1.9365e-02	1.1974e-01	3.2601e-01	1.8237e-01	1.4364e-01
35.552      	1.9346e-02	1.1971e-01	3.2600e-01	1.8235e-01	1.4366e-01
35.553      	1.9270e-02	1.1962e-01	3.2601e-01	1.8227e-01	1.4373e-01
35.554      	1.9243e-02	1.1959e-01	3.2600e-01	1.8224e-01	1.4376e-01
35.555      	1.9209e-02	1.1956e-01	3.2597e-01	1.8219e-01	1.4378e-01
35.556      	1.9165e-02	1.1951e-01	3.2594e-01	1.8214e-01	1.4381e-01
35.557      	1.9033e-02	1.1940e-01	3.2589e-01	1.8198e-01	1.4391e-01
35.558      	1.9010e-02	1.1938e-01	3.2588e-01	1.8195e-01	1.4393e-01
35.559      	1.8992e-02	1.1936e-01	3.2587e-01	1.8193e-01	1.4394e-01
35.56       	1.8969e-02	1.1934e-01	3.2587e-01	1.8190e-01	1.4396e-01
35.561      	1.8877e-02	1.1926e-01	3.2587e-01	1.8181e-01	1.4406e-01
35.562      	1.8845e-02	1.1923e-01	3.2585e-01	1.8177e-01	1.4408e-01
35.563      	1.8807e-02	1.1919e-01	3.2582e-01	1.8172e-01	1.4410e-01
35.564      	1.8763e-02	1.1914e-01	3.2580e-01	1.8166e-01	1.4414e-01
35.565      	1.8639e-02	1.1902e-01	3.2579e-01	1.8154e-01	1.4426e-01
35.566      	1.8621e-02	1.1900e-01	3.2579e-01	1.8152e-01	1.4427e-01
35.567      	1.8609e-02	1.1899e-01	3.2580e-01	1.8151e-01	1.4429e-01
35.568      	1.8593e-02	1.1898e-01	3.2581e-01	1.8150e-01	1.4431e-01
35.569      	1.8518e-02	1.1892e-01	3.2586e-01	1.8145e-01	1.4441e-01
35.57       	1.8486e-02	1.1889e-01	3.2586e-01	1.8142e-01	1.4445e-01
35.571      	1.8445e-02	1.1885e-01	3.2586e-01	1.8137e-01	1.4448e-01
35.572      	1.8318e-02	1.1874e-01	3.2587e-01	1.8125e-01	1.4462e-01
35.573      	1.8298e-02	1.1872e-01	3.2587e-01	1.8123e-01	1.4464e-01
35.574      	1.8287e-02	1.1871e-01	3.2588e-01	1.8123e-01	1.4465e-01
35.575      	1.8275e-02	1.1869e-01	3.2590e-01	1.8122e-01	1.4468e-01
35.576      	1.8210e-02	1.1862e-01	3.2599e-01	1.8120e-01	1.4478e-01
35.577      	1.8179e-02	1.1859e-01	3.2600e-01	1.8118e-01	1.4482e-01
35.578      	1.8135e-02	1.1855e-01	3.2600e-01	1.8114e-01	1.4487e-01
35.579      	1.8000e-02	1.1844e-01	3.2601e-01	1.8101e-01	1.4501e-01
35.58       	1.7980e-02	1.1842e-01	3.2601e-01	1.8099e-01	1.4503e-01
35.581      	1.7969e-02	1.1841e-01	3.2602e-01	1.8098e-01	1.4504e-01
35.582      	1.7957e-02	1.1840e-01	3.2605e-01	1.8098e-01	1.4507e-01
35.583      	1.7898e-02	1.1835e-01	3.2620e-01	1.8100e-01	1.4520e-01
35.584      	1.7871e-02	1.1833e-01	3.2624e-01	1.8099e-01	1.4525e-01
35.585      	1.7833e-02	1.1829e-01	3.2628e-01	1.8097e-01	1.4531e-01
35.586      	1.7716e-02	1.1819e-01	3.2637e-01	1.8090e-01	1.4547e-01
35.587      	1.7697e-02	1.1817e-01	3.2638e-01	1.8089e-01	1.4549e-01
35.588      	1.7686e-02	1.1816e-01	3.2638e-01	1.8088e-01	1.4550e-01
35.589      	1.7672e-02	1.1814e-01	3.2639e-01	1.8087e-01	1.4552e-01
35.59       	1.7603e-02	1.1808e-01	3.2649e-01	1.8085e-01	1.4564e-01
35.591      	1.7572e-02	1.1805e-01	3.2652e-01	1.8083e-01	1.4569e-01
35.592      	1.7530e-02	1.1802e-01	3.2657e-01	1.8081e-01	1.4575e-01
35.593      	1.7409e-02	1.1792e-01	3.2671e-01	1.8077e-01	1.4595e-01
35.594      	1.7392e-02	1.1791e-01	3.2673e-01	1.8076e-01	1.4597e-01
35.595      	1.7383e-02	1.1790e-01	3.2675e-01	1.8076e-01	1.4599e-01
35.596      	1.7374e-02	1.1789e-01	3.2678e-01	1.8076e-01	1.4602e-01
35.597      	1.7325e-02	1.1784e-01	3.2695e-01	1.8080e-01	1.4615e-01
35.598      	1.7302e-02	1.1782e-01	3.2702e-01	1.8081e-01	1.4621e-01
35.599      	1.7267e-02	1.1779e-01	3.2709e-01	1.8081e-01	1.4628e-01
35.6        	1.7156e-02	1.1770e-01	3.2727e-01	1.8079e-01	1.4648e-01
35.601      	1.7137e-02	1.1769e-01	3.2729e-01	1.8078e-01	1.4651e-01
35.602      	1.7125e-02	1.1768e-01	3.2730e-01	1.8078e-01	1.4653e-01
35.603      	1.7110e-02	1.1766e-01	3.2733e-01	1.8077e-01	1.4655e-01
35.604      	1.7040e-02	1.1760e-01	3.2747e-01	1.8077e-01	1.4669e-01
35.605      	1.7012e-02	1.1758e-01	3.2752e-01	1.8077e-01	1.4675e-01
35.606      	1.6975e-02	1.1755e-01	3.2760e-01	1.8077e-01	1.4682e-01
35.607      	1.6872e-02	1.1747e-01	3.2781e-01	1.8078e-01	1.4703e-01
35.608      	1.6856e-02	1.1745e-01	3.2784e-01	1.8078e-01	1.4706e-01
35.609      	1.6848e-02	1.1745e-01	3.2787e-01	1.8078e-01	1.4709e-01
35.61       	1.6838e-02	1.1743e-01	3.2791e-01	1.8079e-01	1.4712e-01
35.611      	1.6789e-02	1.1739e-01	3.2815e-01	1.8086e-01	1.4728e-01
35.612      	1.6769e-02	1.1737e-01	3.2823e-01	1.8088e-01	1.4735e-01
35.613      	1.6737e-02	1.1735e-01	3.2833e-01	1.8090e-01	1.4743e-01
35.614      	1.6638e-02	1.1728e-01	3.2858e-01	1.8093e-01	1.4765e-01
35.615      	1.6621e-02	1.1726e-01	3.2861e-01	1.8092e-01	1.4768e-01
35.616      	1.6610e-02	1.1725e-01	3.2863e-01	1.8092e-01	1.4770e-01
35.617      	1.6595e-02	1.1724e-01	3.2867e-01	1.8093e-01	1.4774e-01
35.618      	1.6529e-02	1.1718e-01	3.2886e-01	1.8096e-01	1.4790e-01
35.619      	1.6504e-02	1.1716e-01	3.2894e-01	1.8097e-01	1.4797e-01
35.62       	1.6471e-02	1.1713e-01	3.2904e-01	1.8099e-01	1.4805e-01
35.621      	1.6378e-02	1.1707e-01	3.2932e-01	1.8104e-01	1.4828e-01
35.622      	1.6365e-02	1.1706e-01	3.2936e-01	1.8105e-01	1.4832e-01
35.623      	1.6357e-02	1.1705e-01	3.2940e-01	1.8106e-01	1.4834e-01
35.624      	1.6347e-02	1.1704e-01	3.2946e-01	1.8108e-01	1.4838e-01
35.625      	1.6303e-02	1.1701e-01	3.2975e-01	1.8118e-01	1.4857e-01
35.626      	1.6284e-02	1.1699e-01	3.2986e-01	1.8121e-01	1.4864e-01
35.627      	1.6257e-02	1.1697e-01	3.2998e-01	1.8125e-01	1.4873e-01
35.628      	1.6170e-02	1.1691e-01	3.3030e-01	1.8132e-01	1.4898e-01
35.629      	1.6155e-02	1.1690e-01	3.3034e-01	1.8133e-01	1.4901e-01
35.63       	1.6145e-02	1.1689e-01	3.3037e-01	1.8133e-01	1.4904e-01
35.631      	1.6130e-02	1.1688e-01	3.3042e-01	1.8134e-01	1.4908e-01
35.632      	1.6068e-02	1.1683e-01	3.3067e-01	1.8140e-01	1.4927e-01
35.633      	1.6044e-02	1.1681e-01	3.3077e-01	1.8143e-01	1.4934e-01
35.634      	1.6014e-02	1.1678e-01	3.3089e-01	1.8146e-01	1.4943e-01
35.635      	1.5933e-02	1.1674e-01	3.3125e-01	1.8156e-01	1.4969e-01
35.636      	1.5922e-02	1.1673e-01	3.3130e-01	1.8157e-01	1.4973e-01
35.637      	1.5915e-02	1.1672e-01	3.3135e-01	1.8159e-01	1.4976e-01
35.638      	1.5907e-02	1.1671e-01	3.3142e-01	1.8162e-01	1.4980e-01
35.639      	1.5870e-02	1.1668e-01	3.3176e-01	1.8175e-01	1.5001e-01
35.64       	1.5853e-02	1.1667e-01	3.3189e-01	1.8180e-01	1.5009e-01
35.641      	1.5828e-02	1.1665e-01	3.3204e-01	1.8185e-01	1.5019e-01
35.642      	1.5751e-02	1.1661e-01	3.3243e-01	1.8197e-01	1.5046e-01
35.643      	1.5739e-02	1.1660e-01	3.3248e-01	1.8198e-01	1.5050e-01
35.644      	1.5729e-02	1.1659e-01	3.3252e-01	1.8199e-01	1.5053e-01
35.645      	1.5716e-02	1.1658e-01	3.3258e-01	1.8201e-01	1.5057e-01
35.646      	1.5659e-02	1.1653e-01	3.3288e-01	1.8210e-01	1.5078e-01
35.647      	1.5637e-02	1.1652e-01	3.3300e-01	1.8214e-01	1.5086e-01
35.648      	1.5609e-02	1.1650e-01	3.3316e-01	1.8219e-01	1.5097e-01
35.649      	1.5540e-02	1.1646e-01	3.3358e-01	1.8233e-01	1.5125e-01
35.65       	1.5531e-02	1.1646e-01	3.3364e-01	1.8235e-01	1.5129e-01
35.651      	1.5526e-02	1.1645e-01	3.3369e-01	1.8237e-01	1.5132e-01
35.652      	1.5519e-02	1.1644e-01	3.3378e-01	1.8241e-01	1.5137e-01
35.653      	1.5490e-02	1.1642e-01	3.3418e-01	1.8258e-01	1.5160e-01
35.654      	1.5475e-02	1.1641e-01	3.3433e-01	1.8264e-01	1.5169e-01
35.655      	1.5421e-02	1.1639e-01	3.3475e-01	1.8280e-01	1.5195e-01
35.656      	1.5411e-02	1.1638e-01	3.3480e-01	1.8281e-01	1.5199e-01
35.657      	1.5400e-02	1.1637e-01	3.3485e-01	1.8282e-01	1.5202e-01
35.658      	1.5385e-02	1.1636e-01	3.3493e-01	1.8285e-01	1.5208e-01
35.659      	1.5324e-02	1.1632e-01	3.3532e-01	1.8299e-01	1.5234e-01
35.66       	1.5305e-02	1.1630e-01	3.3546e-01	1.8303e-01	1.5243e-01
35.661      	1.5283e-02	1.1629e-01	3.3562e-01	1.8309e-01	1.5253e-01
35.662      	1.5225e-02	1.1626e-01	3.3607e-01	1.8326e-01	1.5281e-01
35.663      	1.5217e-02	1.1626e-01	3.3614e-01	1.8328e-01	1.5285e-01
35.664      	1.5211e-02	1.1625e-01	3.3620e-01	1.8331e-01	1.5289e-01
35.665      	1.5204e-02	1.1625e-01	3.3631e-01	1.8336e-01	1.5295e-01
35.666      	1.5181e-02	1.1624e-01	3.3679e-01	1.8357e-01	1.5321e-01
35.667      	1.5171e-02	1.1623e-01	3.3696e-01	1.8365e-01	1.5331e-01
35.668      	1.5157e-02	1.1622e-01	3.3715e-01	1.8373e-01	1.5342e-01
35.669      	1.5106e-02	1.1620e-01	3.3764e-01	1.8392e-01	1.5371e-01
35.67       	1.5096e-02	1.1619e-01	3.3770e-01	1.8394e-01	1.5375e-01
35.671      	1.5086e-02	1.1619e-01	3.3775e-01	1.8396e-01	1.5379e-01
35.672      	1.5044e-02	1.1616e-01	3.3799e-01	1.8404e-01	1.5395e-01
35.673      	1.5030e-02	1.1615e-01	3.3810e-01	1.8408e-01	1.5402e-01
35.674      	1.4987e-02	1.1613e-01	3.3852e-01	1.8425e-01	1.5427e-01
35.675      	1.4977e-02	1.1612e-01	3.3864e-01	1.8430e-01	1.5434e-01
35.676      	1.4969e-02	1.1612e-01	3.3879e-01	1.8436e-01	1.5443e-01
35.677      	1.4945e-02	1.1611e-01	3.3931e-01	1.8460e-01	1.5471e-01
35.678      	1.4940e-02	1.1611e-01	3.3941e-01	1.8465e-01	1.5477e-01
35.679      	1.4934e-02	1.1611e-01	3.3953e-01	1.8470e-01	1.5483e-01
35.68       	1.4907e-02	1.1610e-01	3.3998e-01	1.8490e-01	1.5508e-01
35.681      	1.4898e-02	1.1609e-01	3.4011e-01	1.8495e-01	1.5516e-01
35.682      	1.4884e-02	1.1609e-01	3.4027e-01	1.8502e-01	1.5525e-01
35.683      	1.4839e-02	1.1607e-01	3.4076e-01	1.8522e-01	1.5554e-01
35.684      	1.4828e-02	1.1606e-01	3.4086e-01	1.8526e-01	1.5560e-01
35.685      	1.4818e-02	1.1605e-01	3.4097e-01	1.8530e-01	1.5567e-01
35.686      	1.4785e-02	1.1604e-01	3.4139e-01	1.8548e-01	1.5591e-01
35.687      	1.4777e-02	1.1603e-01	3.4150e-01	1.8553e-01	1.5598e-01
35.688      	1.4768e-02	1.1603e-01	3.4166e-01	1.8560e-01	1.5606e-01
35.689      	1.4742e-02	1.1603e-01	3.4222e-01	1.8585e-01	1.5637e-01
35.69       	1.4735e-02	1.1602e-01	3.4235e-01	1.8591e-01	1.5644e-01
35.691      	1.4728e-02	1.1602e-01	3.4250e-01	1.8598e-01	1.5652e-01
35.692      	1.4704e-02	1.1602e-01	3.4299e-01	1.8620e-01	1.5679e-01
35.693      	1.4697e-02	1.1602e-01	3.4310e-01	1.8625e-01	1.5685e-01
35.694      	1.4688e-02	1.1601e-01	3.4324e-01	1.8631e-01	1.5693e-01
35.695      	1.4660e-02	1.1600e-01	3.4374e-01	1.8653e-01	1.5721e-01
35.696      	1.4651e-02	1.1600e-01	3.4388e-01	1.8659e-01	1.5729e-01
35.697      	1.4641e-02	1.1599e-01	3.4404e-01	1.8666e-01	1.5738e-01
35.698      	1.4612e-02	1.1599e-01	3.4458e-01	1.8690e-01	1.5768e-01
35.699      	1.4604e-02	1.1599e-01	3.4470e-01	1.8695e-01	1.5774e-01
35.7        	1.4597e-02	1.1598e-01	3.4483e-01	1.8701e-01	1.5782e-01
35.701      	1.4574e-02	1.1598e-01	3.4533e-01	1.8724e-01	1.5809e-01
35.702      	1.4568e-02	1.1598e-01	3.4546e-01	1.8730e-01	1.5816e-01
35.703      	1.4560e-02	1.1598e-01	3.4564e-01	1.8738e-01	1.5826e-01
35.704      	1.4540e-02	1.1598e-01	3.4622e-01	1.8765e-01	1.5857e-01
35.705      	1.4534e-02	1.1598e-01	3.4636e-01	1.8771e-01	1.5865e-01
35.706      	1.4528e-02	1.1598e-01	3.4651e-01	1.8778e-01	1.5873e-01
35.707      	1.4507e-02	1.1598e-01	3.4703e-01	1.8802e-01	1.5901e-01
35.708      	1.4500e-02	1.1598e-01	3.4716e-01	1.8808e-01	1.5908e-01
35.709      	1.4491e-02	1.1597e-01	3.4732e-01	1.8815e-01	1.5917e-01
35.71       	1.4467e-02	1.1597e-01	3.4787e-01	1.8840e-01	1.5947e-01
35.711      	1.4460e-02	1.1597e-01	3.4801e-01	1.8847e-01	1.5955e-01
35.712      	1.4452e-02	1.1597e-01	3.4818e-01	1.8854e-01	1.5964e-01
35.713      	1.4433e-02	1.1597e-01	3.4876e-01	1.8881e-01	1.5995e-01
35.714      	1.4428e-02	1.1597e-01	3.4889e-01	1.8887e-01	1.6002e-01
35.715      	1.4422e-02	1.1597e-01	3.4905e-01	1.8895e-01	1.6010e-01
35.716      	1.4407e-02	1.1598e-01	3.4961e-01	1.8921e-01	1.6040e-01
35.717      	1.4401e-02	1.1598e-01	3.4975e-01	1.8928e-01	1.6048e-01
35.718      	1.4395e-02	1.1597e-01	3.4994e-01	1.8936e-01	1.6057e-01
35.719      	1.4376e-02	1.1598e-01	3.5053e-01	1.8964e-01	1.6089e-01
35.72       	1.4370e-02	1.1598e-01	3.5067e-01	1.8971e-01	1.6097e-01
35.721      	1.4364e-02	1.1598e-01	3.5083e-01	1.8978e-01	1.6105e-01
35.722      	1.4345e-02	1.1599e-01	3.5139e-01	1.9004e-01	1.6135e-01
35.723      	1.4339e-02	1.1598e-01	3.5153e-01	1.9010e-01	1.6143e-01
35.724      	1.4333e-02	1.1598e-01	3.5171e-01	1.9019e-01	1.6152e-01
35.725      	1.4316e-02	1.1599e-01	3.5231e-01	1.9047e-01	1.6184e-01
35.726      	1.4311e-02	1.1599e-01	3.5247e-01	1.9054e-01	1.6192e-01
35.727      	1.4305e-02	1.1599e-01	3.5264e-01	1.9063e-01	1.6202e-01
35.728      	1.4291e-02	1.1600e-01	3.5324e-01	1.9091e-01	1.6233e-01
35.729      	1.4287e-02	1.1600e-01	3.5338e-01	1.9098e-01	1.6240e-01
35.73       	1.4282e-02	1.1600e-01	3.5355e-01	1.9106e-01	1.6249e-01
35.731      	1.4267e-02	1.1601e-01	3.5415e-01	1.9134e-01	1.6281e-01
35.732      	1.4262e-02	1.1601e-01	3.5430e-01	1.9141e-01	1.6289e-01
35.733      	1.4256e-02	1.1601e-01	3.5449e-01	1.9150e-01	1.6299e-01
35.734      	1.4240e-02	1.1603e-01	3.5511e-01	1.9180e-01	1.6331e-01
35.735      	1.4235e-02	1.1603e-01	3.5526e-01	1.9186e-01	1.6339e-01
35.736      	1.4231e-02	1.1603e-01	3.5543e-01	1.9195e-01	1.6348e-01
35.737      	1.4217e-02	1.1604e-01	3.5603e-01	1.9223e-01	1.6380e-01
35.738      	1.4213e-02	1.1604e-01	3.5618e-01	1.9230e-01	1.6388e-01
35.739      	1.4208e-02	1.1604e-01	3.5638e-01	1.9240e-01	1.6398e-01
35.74       	1.4196e-02	1.1605e-01	3.5701e-01	1.9270e-01	1.6431e-01
35.741      	1.4193e-02	1.1606e-01	3.5717e-01	1.9278e-01	1.6439e-01
35.742      	1.4188e-02	1.1606e-01	3.5735e-01	1.9286e-01	1.6449e-01
35.743      	1.4176e-02	1.1607e-01	3.5797e-01	1.9316e-01	1.6481e-01
35.744      	1.4172e-02	1.1607e-01	3.5812e-01	1.9323e-01	1.6489e-01
35.745      	1.4168e-02	1.1607e-01	3.5831e-01	1.9332e-01	1.6499e-01
35.746      	1.4156e-02	1.1609e-01	3.5894e-01	1.9363e-01	1.6531e-01
35.747      	1.4152e-02	1.1609e-01	3.5910e-01	1.9370e-01	1.6540e-01
35.748      	1.4148e-02	1.1609e-01	3.5930e-01	1.9380e-01	1.6550e-01
35.749      	1.4137e-02	1.1611e-01	3.5993e-01	1.9410e-01	1.6583e-01
35.75       	1.4133e-02	1.1611e-01	3.6009e-01	1.9418e-01	1.6591e-01
35.751      	1.4130e-02	1.1611e-01	3.6028e-01	1.9427e-01	1.6601e-01
35.752      	1.4120e-02	1.1613e-01	3.6092e-01	1.9458e-01	1.6634e-01
35.753      	1.4117e-02	1.1613e-01	3.6108e-01	1.9466e-01	1.6642e-01
35.754      	1.4114e-02	1.1613e-01	3.6128e-01	1.9475e-01	1.6653e-01
35.755      	1.4105e-02	1.1615e-01	3.6193e-01	1.9507e-01	1.6686e-01
35.756      	1.4101e-02	1.1616e-01	3.6209e-01	1.9515e-01	1.6694e-01
35.757      	1.4098e-02	1.1616e-01	3.6229e-01	1.9524e-01	1.6705e-01
35.758      	1.4089e-02	1.1618e-01	3.6293e-01	1.9555e-01	1.6738e-01
35.759      	1.4086e-02	1.1618e-01	3.6309e-01	1.9563e-01	1.6746e-01
35.76       	1.4083e-02	1.1618e-01	3.6329e-01	1.9573e-01	1.6756e-01
35.761      	1.4074e-02	1.1620e-01	3.6395e-01	1.9605e-01	1.6790e-01
35.762      	1.4071e-02	1.1620e-01	3.6412e-01	1.9613e-01	1.6799e-01
35.763      	1.4068e-02	1.1621e-01	3.6432e-01	1.9623e-01	1.6809e-01
35.764      	1.4061e-02	1.1623e-01	3.6498e-01	1.9655e-01	1.6843e-01
35.765      	1.4059e-02	1.1623e-01	3.6514e-01	1.9663e-01	1.6851e-01
35.766      	1.4056e-02	1.1623e-01	3.6534e-01	1.9673e-01	1.6861e-01
35.767      	1.4049e-02	1.1626e-01	3.6600e-01	1.9705e-01	1.6895e-01
35.768      	1.4047e-02	1.1626e-01	3.6617e-01	1.9713e-01	1.6904e-01
35.769      	1.4044e-02	1.1626e-01	3.6638e-01	1.9723e-01	1.6914e-01
35.77       	1.4037e-02	1.1628e-01	3.6704e-01	1.9756e-01	1.6949e-01
35.771      	1.4035e-02	1.1629e-01	3.6721e-01	1.9764e-01	1.6957e-01
35.772      	1.4032e-02	1.1629e-01	3.6742e-01	1.9774e-01	1.6968e-01
35.773      	1.4026e-02	1.1631e-01	3.6808e-01	1.9806e-01	1.7001e-01
35.774      	1.4024e-02	1.1632e-01	3.6825e-01	1.9815e-01	1.7010e-01
35.775      	1.4021e-02	1.1632e-01	3.6846e-01	1.9825e-01	1.7021e-01
35.776      	1.4016e-02	1.1635e-01	3.6913e-01	1.9858e-01	1.7055e-01
35.777      	1.4014e-02	1.1635e-01	3.6931e-01	1.9867e-01	1.7064e-01
35.778      	1.4012e-02	1.1635e-01	3.6951e-01	1.9877e-01	1.7074e-01
35.779      	1.4008e-02	1.1638e-01	3.7019e-01	1.9910e-01	1.7109e-01
35.78       	1.4006e-02	1.1638e-01	3.7036e-01	1.9919e-01	1.7118e-01
35.781      	1.4003e-02	1.1638e-01	3.7057e-01	1.9929e-01	1.7128e-01
35.782      	1.3999e-02	1.1641e-01	3.7125e-01	1.9962e-01	1.7163e-01
35.783      	1.3997e-02	1.1641e-01	3.7143e-01	1.9971e-01	1.7172e-01
35.784      	1.3995e-02	1.1642e-01	3.7164e-01	1.9981e-01	1.7182e-01
35.785      	1.3993e-02	1.1645e-01	3.7232e-01	2.0015e-01	1.7217e-01
35.786      	1.3991e-02	1.1645e-01	3.7250e-01	2.0024e-01	1.7226e-01
35.787      	1.3989e-02	1.1645e-01	3.7271e-01	2.0034e-01	1.7237e-01
35.788      	1.3986e-02	1.1648e-01	3.7340e-01	2.0068e-01	1.7271e-01
35.789      	1.3984e-02	1.1648e-01	3.7357e-01	2.0077e-01	1.7280e-01
35.79       	1.3982e-02	1.1649e-01	3.7379e-01	2.0087e-01	1.7291e-01
35.791      	1.3980e-02	1.1652e-01	3.7447e-01	2.0122e-01	1.7326e-01
35.792      	1.3978e-02	1.1652e-01	3.7465e-01	2.0130e-01	1.7335e-01
35.793      	1.3977e-02	1.1653e-01	3.7486e-01	2.0141e-01	1.7346e-01
35.794      	1.3975e-02	1.1655e-01	3.7556e-01	2.0175e-01	1.7380e-01
35.795      	1.3974e-02	1.1656e-01	3.7574e-01	2.0184e-01	1.7389e-01
35.796      	1.3972e-02	1.1656e-01	3.7595e-01	2.0195e-01	1.7400e-01
35.797      	1.3971e-02	1.1659e-01	3.7665e-01	2.0230e-01	1.7435e-01
35.798      	1.3970e-02	1.1660e-01	3.7683e-01	2.0238e-01	1.7444e-01
35.799      	1.3969e-02	1.1660e-01	3.7705e-01	2.0249e-01	1.7455e-01
35.8        	1.3968e-02	1.1663e-01	3.7774e-01	2.0284e-01	1.7490e-01
35.801      	1.3967e-02	1.1664e-01	3.7792e-01	2.0293e-01	1.7499e-01
35.802      	1.3965e-02	1.1664e-01	3.7814e-01	2.0304e-01	1.7510e-01
35.803      	1.3966e-02	1.1667e-01	3.7884e-01	2.0339e-01	1.7545e-01
35.804      	1.3965e-02	1.1668e-01	3.7902e-01	2.0348e-01	1.7555e-01
35.805      	1.3964e-02	1.1668e-01	3.7924e-01	2.0359e-01	1.7566e-01
35.806      	1.3965e-02	1.1672e-01	3.7995e-01	2.0394e-01	1.7601e-01
35.807      	1.3964e-02	1.1672e-01	3.8013e-01	2.0403e-01	1.7610e-01
35.808      	1.3962e-02	1.1673e-01	3.8035e-01	2.0414e-01	1.7621e-01
35.809      	1.3964e-02	1.1676e-01	3.8105e-01	2.0449e-01	1.7656e-01
35.81       	1.3963e-02	1.1676e-01	3.8124e-01	2.0458e-01	1.7666e-01
35.811      	1.3962e-02	1.1677e-01	3.8146e-01	2.0469e-01	1.7677e-01
35.812      	1.3965e-02	1.1680e-01	3.8217e-01	2.0505e-01	1.7712e-01
35.813      	1.3964e-02	1.1681e-01	3.8235e-01	2.0514e-01	1.7721e-01
35.814      	1.3963e-02	1.1681e-01	3.8257e-01	2.0525e-01	1.7732e-01
35.815      	1.3966e-02	1.1685e-01	3.8328e-01	2.0561e-01	1.7768e-01
35.816      	1.3966e-02	1.1685e-01	3.8347e-01	2.0570e-01	1.7777e-01
35.817      	1.3965e-02	1.1686e-01	3.8369e-01	2.0581e-01	1.7788e-01
35.818      	1.3969e-02	1.1689e-01	3.8441e-01	2.0617e-01	1.7824e-01
35.819      	1.3969e-02	1.1690e-01	3.8460e-01	2.0627e-01	1.7833e-01
35.82       	1.3968e-02	1.1691e-01	3.8482e-01	2.0638e-01	1.7844e-01
35.821      	1.3972e-02	1.1694e-01	3.8553e-01	2.0674e-01	1.7879e-01
35.822      	1.3972e-02	1.1695e-01	3.8572e-01	2.0683e-01	1.7889e-01
35.823      	1.3972e-02	1.1695e-01	3.8595e-01	2.0694e-01	1.7900e-01
35.824      	1.3976e-02	1.1699e-01	3.8666e-01	2.0731e-01	1.7936e-01
35.825      	1.3976e-02	1.1699e-01	3.8685e-01	2.0740e-01	1.7945e-01
35.826      	1.3976e-02	1.1700e-01	3.8708e-01	2.0751e-01	1.7956e-01
35.827      	1.3981e-02	1.1704e-01	3.8780e-01	2.0788e-01	1.7992e-01
35.828      	1.3981e-02	1.1704e-01	3.8799e-01	2.0797e-01	1.8001e-01
35.829      	1.3982e-02	1.1705e-01	3.8821e-01	2.0809e-01	1.8013e-01
35.83       	1.3988e-02	1.1709e-01	3.8894e-01	2.0846e-01	1.8048e-01
35.831      	1.3988e-02	1.1709e-01	3.8913e-01	2.0855e-01	1.8057e-01
35.832      	1.3988e-02	1.1710e-01	3.8935e-01	2.0866e-01	1.8069e-01
